month,ticker,analysis_date,close,state,weekly_state,trend,divergence,trinity_signal,confidence,trinity_buy,quant_gt_return,quant_gt_profit,verdict,action_summary,key_risk,error
2024-02,AFRM,2024-02-01,39.67,极弱,强,bullish,none,buy,low,YES,-8.2,no,FP,时空状态=极弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $39.55 附近黄,
2024-03,SMCI,2024-03-01,90.548,中性偏弱,强,bullish,none,buy,low,YES,14.53,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $51.74 附近黄金棒确认再入场；风险收益比 0.51（近端压,
2024-03,AFRM,2024-03-01,38.01,弱,中性偏弱,mixed,none,hold,medium,no,-0.9,no,TN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；风险收益比极差 0.15（至近端压力 $39.91 仅 1.90 点，止损距离 12.58,
2024-03,COIN,2024-03-01,205.77,强,强,bullish,top,buy,medium,YES,29.19,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $152.23 附近黄金棒确认再入场；风险收益比极差 0.11（,
2024-03,CRWD,2024-03-01,78.65,中性偏弱,强,bullish,none,hold,medium,no,0.55,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考,
2024-03,AMD,2024-03-01,202.64,强,强,bullish,none,buy,medium,YES,-9.0,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $161.01 附近,
2024-04,SMCI,2024-04-01,103.715,中性偏弱,强,bullish,top,hold,medium,no,-23.03,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考,
2024-04,MSTR,2024-04-01,163.674,中性偏弱,强,bullish,none,hold,medium,no,-38.27,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.31（至近端压力 $171.86 仅 8.18 点，止损距离 26.1,
2024-04,CVNA,2024-04-01,17.358,中性偏弱,强,bullish,none,buy,low,YES,-5.71,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $12.65 附近黄,
2024-04,COIN,2024-04-01,252.11,中性偏弱,强,bullish,none,hold,medium,no,-24.01,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.09（至近端压力 $264.72 仅 12.61 点，止损距离 138,
2024-04,NVDA,2024-04-01,90.2069,中性偏弱,强,bullish,none,buy,low,YES,-5.78,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $75.49 附近黄金棒确认再入场；风险收益比极差 0.06（至,
2024-05,MSTR,2024-05-01,102.827,弱,中性偏弱,mixed,none,hold,medium,no,57.66,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$124.04）在当前价$102.83上方20.6%，价格已跌穿黄金棒信号区，多头,
2024-05,SMCI,2024-05-01,73.83,弱,中性偏弱,mixed,bottom,hold,medium,no,3.16,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；当前价$73.83距关键支撑$73.42仅0.6%，破位风险高，请设好止损,
2024-05,CVNA,2024-05-01,17.418,强,强,bullish,top,buy,medium,YES,25.07,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $15.29 附近黄金棒确认再入场；风险收益比极差 0.19（至,
2024-05,VST,2024-05-01,75.7296,强,强,bullish,none,buy,medium,YES,31.98,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $62.20 附近黄金棒确认再入场；风险收益比极差 0.29（至,
2024-05,COIN,2024-05-01,210.09,弱,强,mixed,none,hold,medium,no,16.83,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考,
2024-06,VST,2024-06-03,91.8785,中性偏弱,强,bullish,none,buy,low,YES,-11.14,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $78.08 附近黄金棒确认再入场；风险收益比极差 0.16（至,
2024-06,CVNA,2024-06-03,19.792,中性偏弱,强,bullish,none,buy,low,YES,24.89,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $18.80 附近黄金棒确认再入场；风险收益比 0.75（近端压,
2024-06,MSTR,2024-06-03,162.741,强,强,bullish,none,buy,medium,YES,-11.93,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $145.50 附近黄金棒确认再入场；风险收益比 0.40（近端,
2024-06,APP,2024-06-03,82.7,中性偏弱,强,bullish,top,hold,medium,no,2.49,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.23（至近端压力 $86.83 仅 4.13 点，止损距离 17.90,
2024-06,VRT,2024-06-03,95.848,中性偏弱,强,bullish,none,buy,low,YES,-10.99,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $88.92 附近黄金棒确认再入场；风险收益比极差 0.11（至,
2024-07,VST,2024-07-01,86.2792,弱,中性偏弱,bullish,none,hold,medium,no,-10.43,no,TN,时空状态=弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.49（至近端压力 $104.64 仅 18.36 点，止损距离 37.,
2024-07,CVNA,2024-07-01,24.87,强,强,bullish,none,buy,medium,YES,14.23,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $20.80 附近黄,
2024-07,FSLR,2024-07-01,222.71,极弱,强,mixed,none,hold,low,no,-2.51,no,TN,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考；风险收益比极差 0.18（至近端压力 $231.69 仅 8.98 点，止损距离 49.5,
2024-07,MSTR,2024-07-01,136.597,弱,中性偏弱,mixed,none,hold,medium,no,14.54,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$150.73）在当前价$136.60上方10.3%，价格已跌穿黄金棒信号区，多头,
2024-07,NVDA,2024-07-01,124.0955,中性偏弱,强,bullish,none,buy,low,YES,-4.81,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $103.48 附近黄金棒确认再入场；风险收益比极差 0.22（,
2024-08,CVNA,2024-08-01,29.304,强,强,bullish,top,buy,medium,YES,0.99,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $23.96 附近黄,
2024-08,FSLR,2024-08-01,218.5,中性偏强,中性偏弱,mixed,none,hold,medium,no,3.45,YES,FN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考；风险收益比极差 0.02（至近端压力 $219.48 仅 0.98 点，止损距离 45.3,
2024-08,ALNY,2024-08-01,268.61,中性偏弱,强,bullish,none,hold,medium,no,4.18,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.15（至近端压力 $282.04 仅 13.43 点，止损距离 89.,
2024-08,NVDA,2024-08-01,109.0303,弱,中性偏弱,mixed,none,hold,medium,no,-1.29,no,TN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$131.16）在当前价$109.03上方20.3%，价格已跌穿黄金棒信号区，多头,
2024-08,TER,2024-08-01,120.8669,弱,中性偏弱,mixed,none,hold,medium,no,3.67,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$125.55）在当前价$120.87上方3.9%，价格已跌穿黄金棒信号区，多头支,
2024-09,ALNY,2024-09-03,253.78,中性偏弱,强,bullish,none,hold,medium,no,5.54,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.27（至近端压力 $261.02 仅 7.24 点，止损距离 26.9,
2024-09,CVNA,2024-09-03,28.904,中性偏弱,强,bullish,top,hold,medium,no,17.14,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.02（至近端压力 $29.01 仅 0.10 点，止损距离 4.96 ,
2024-09,TSLA,2024-09-03,210.6,中性偏强,强,mixed,none,hold,medium,no,22.02,YES,FN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$222.72）在当前价$210.60上方5.8%，价格已跌穿黄金棒信号区，多头支,
2024-09,IRM,2024-09-03,105.9513,中性偏弱,强,bullish,none,buy,low,YES,5.44,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $94.57 附近黄金棒确认再入场；风险收益比极差 0.08（至,
2024-09,RKT,2024-09-03,18.5477,中性偏弱,强,bullish,none,hold,medium,no,-1.18,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.14（至近端压力 $19.48 仅 0.93 点，止损距离 6.47 ,
2024-10,ALNY,2024-10-01,276.06,强,强,bullish,top,buy,medium,YES,-2.85,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $261.87 附近黄金棒确认再入场；风险收益比 0.30（近端,
2024-10,PLTR,2024-10-01,36.46,中性偏弱,强,bullish,none,buy,low,YES,12.68,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $31.42 附近黄,
2024-10,RKT,2024-10-01,18.2354,中性偏弱,强,bullish,none,hold,medium,no,-15.46,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考,
2024-10,IRM,2024-10-01,111.7138,中性偏弱,强,bullish,none,buy,low,YES,4.94,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $103.11 附近黄金棒确认再入场；风险收益比极差 0.07（,
2024-10,CVNA,2024-10-01,35.16,强,强,bullish,top,buy,medium,YES,41.88,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $29.35 附近黄金棒确认再入场；风险收益比极差 0.18（至,
2024-11,APP,2024-11-01,163.53,中性偏弱,强,bullish,none,buy,low,YES,96.21,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $124.05 附近黄金棒确认再入场；风险收益比极差 0.08（,
2024-11,PLTR,2024-11-01,41.92,中性偏弱,强,bullish,none,buy,low,YES,60.84,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $37.46 附近黄,
2024-11,AFRM,2024-11-01,43.22,中性偏弱,强,bullish,none,hold,medium,no,62.94,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.17（至近端压力 $44.01 仅 0.79 点，止损距离 4.74 ,
2024-11,CVNA,2024-11-01,45.816,强,强,bullish,none,buy,medium,YES,5.79,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $34.54 附近黄金棒确认再入场；风险收益比极差 0.11（至,
2024-11,ALNY,2024-11-01,273.91,中性偏弱,中性偏弱,mixed,none,hold,medium,no,-5.5,no,TN,时空状态=中性偏弱 趋势排列=mixed,无Claude分析，仅供参考；风险收益比较差 0.38（至近端压力 $287.01 仅 13.10 点，止损距离 34.,
2024-12,APP,2024-12-02,340.59,强,强,bullish,none,buy,medium,YES,-1.41,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $194.90 附近黄金棒确认再入场；风险收益比极差 0.07（,
2024-12,MSTR,2024-12-02,380.3,中性偏弱,强,bullish,none,buy,low,YES,-23.76,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $247.41 附近黄金棒确认再入场；风险收益比 0.37（近端,
2024-12,PLTR,2024-12-02,66.39,中性偏弱,强,bullish,none,buy,low,YES,12.99,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $47.75 附近黄金棒确认再入场；风险收益比极差 0.09（至,
2024-12,SOFI,2024-12-02,15.91,强,强,bullish,none,buy,medium,YES,-9.04,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $10.94 附近黄,
2024-12,AFRM,2024-12-02,68.39,强,强,bullish,none,buy,medium,YES,-13.44,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $48.85 附近黄金棒确认再入场；风险收益比极差 0.12（至,
2025-01,APP,2025-01-02,341.78,中性偏弱,强,bullish,none,buy,low,YES,6.78,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $275.11 附近黄金棒确认再入场；风险收益比极差 0.27（,
2025-01,MSTR,2025-01-02,300.01,极弱,强,mixed,none,buy,low,YES,3.3,YES,TP,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $322.29 附近黄金棒确认再入场；风险收益比 0.59（近端,
2025-01,PLTR,2025-01-02,75.19,中性偏弱,强,bullish,none,buy,low,YES,5.16,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $61.74 附近黄金棒确认再入场；风险收益比极差 0.09（至,
2025-01,SOFI,2025-01-02,14.13,中性偏弱,强,bullish,none,hold,medium,no,-0.13,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.41（至近端压力 $16.88 仅 2.75 点，止损距离 6.78 ,
2025-01,AFRM,2025-01-02,62.51,中性偏弱,强,bullish,top,hold,medium,no,-8.24,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.45（至近端压力 $72.86 仅 10.35 点，止损距离 23.0,
2025-02,APP,2025-02-03,365.44,强,强,bullish,none,buy,medium,YES,-0.93,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $336.78 附近黄金棒确认再入场；风险收益比 0.58（近端,
2025-02,RKLB,2025-02-03,28.38,中性偏弱,强,bullish,none,hold,medium,no,-21.88,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.08（至近端压力 $28.80 仅 0.42 点，止损距离 5.19 ,
2025-02,IONQ,2025-02-03,41.47,中性偏弱,强,bullish,none,buy,low,YES,-32.3,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $36.79 附近黄金棒确认再入场；风险收益比极差 0.19（至,
2025-02,PLTR,2025-02-03,83.74,强,强,bullish,none,buy,medium,YES,10.51,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $72.04 附近黄金棒确认再入场；风险收益比极差 0.20（至,
2025-02,MSTR,2025-02-03,347.09,极弱,中性偏弱,mixed,none,hold,low,no,-5.44,no,TN,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考；关键支撑$353.69已被跌破（当前价$347.09，跌破1.9%），结构支撑失效，多头止,
2025-03,HOOD,2025-03-03,46.89,极弱,强,mixed,none,hold,low,no,-23.61,no,TN,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$55.91）在当前价$46.89上方19.2%，价格已跌穿黄金棒信号区，多头支撑,
2025-03,APP,2025-03-03,337.34,极弱,中性偏弱,mixed,none,hold,low,no,-24.56,no,TN,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考,
2025-03,RKLB,2025-03-03,18.66,弱,中性偏弱,mixed,none,hold,medium,no,-16.71,no,TN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考；黄金棒（$28.30）在当前价$18.66上方51.7%，价格已跌穿黄金棒信号区，多头支撑,
2025-03,PLTR,2025-03-03,83.42,极弱,强,mixed,none,buy,low,YES,-5.26,no,FP,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $85.27 附近黄金棒确认再入场；黄金棒（$106.27）在当,
2025-03,NET,2025-03-03,142.91,中性偏弱,强,bullish,none,buy,low,YES,-21.77,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $130.94 附近黄金棒确认再入场；风险收益比 0.47（近端,
2025-04,PLTR,2025-04-01,84.68,极弱,中性偏弱,mixed,none,hold,low,no,43.09,YES,FN,时空状态=极弱 趋势排列=mixed,无Claude分析，仅供参考,
2025-04,HOOD,2025-04-01,42.16,中性偏强,中性偏弱,mixed,none,hold,medium,no,22.32,YES,FN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考,
2025-04,OKTA,2025-04-01,104.69,中性偏弱,强,bullish,top,hold,medium,no,8.15,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；黄金棒（$116.38）在当前价$104.69上方11.2%，价格已跌穿黄金棒信号区，多头,
2025-04,NET,2025-04-01,115.66,中性偏强,中性偏弱,mixed,none,hold,medium,no,10.1,YES,FN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考；当前价$115.66距关键支撑$113.70仅1.7%，破位风险高，请设好止损,
2025-04,TPR,2025-04-01,71.6451,中性偏强,中性偏弱,mixed,none,hold,medium,no,0.38,YES,FN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考；风险收益比较差 0.42（至近端压力 $87.31 仅 15.66 点，止损距离 37.6,
2025-05,AU,2025-05-01,37.638,中性偏弱,强,bullish,none,buy,low,YES,13.37,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比 0.76（近端压力 $43.11 仅 5.5 点，止损距离 7.2 点），轻仓,
2025-05,OKTA,2025-05-01,111.86,极强,强,bullish,none,buy,low,YES,-9.04,no,FP,时空状态=极强 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.19（至压力 $116.31 仅 4.5 点，止损距离 23.4 点）,
2025-05,PM,2025-05-01,162.8804,强,强,bullish,none,buy,medium,YES,6.06,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；风险收益比 0.34（近端压力 $171.02 仅 8.1 点，止损距离 24.2 点），,
2025-05,NEM,2025-05-01,50.7109,中性偏弱,强,bullish,none,hold,medium,no,4.7,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；关键支撑$51.32已被跌破（当前价$50.71，跌破1.2%），结构支撑失效，多头止损参,
2025-05,BJ,2025-05-01,117.26,中性偏弱,强,bullish,top,hold,medium,no,-3.15,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.13（至近端压力 $119.94 仅 2.68 点，止损距离 20.8,
2025-06,AU,2025-06-02,44.9378,强,强,bullish,none,buy,medium,YES,3.6,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $37.77 附近黄金棒确认再入场；风险收益比极差 0.27（至,
2025-06,NEM,2025-06-02,54.9953,强,强,bullish,none,buy,medium,YES,9.31,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.01（至压力 $55.10 仅 0.11 点，止损距离 8.5 点），,
2025-06,PLTR,2025-06-02,132.04,中性偏弱,强,bullish,none,buy,low,YES,2.91,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $104.74 附近,
2025-06,PM,2025-06-02,175.0449,强,强,bullish,none,buy,medium,YES,1.6,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.13（至压力 $183.80 仅 8.8 点，止损距离 67.2 点）,
2025-06,RGLD,2025-06-02,184.6478,强,强,bullish,none,buy,medium,YES,-0.1,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；风险收益比 0.36（近端压力 $193.88,
2025-07,NRG,2025-07-01,154.1963,中性偏弱,强,bullish,none,buy,low,YES,1.19,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $136.26 附近,
2025-07,AU,2025-07-01,43.4026,中性偏弱,强,bullish,none,buy,low,YES,0.68,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $41.75 附近黄金棒确认再入场；风险收益比 0.70（近端压,
2025-07,CVNA,2025-07-01,67.652,中性偏弱,强,bullish,top,hold,medium,no,13.42,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比极差 0.13（至近端压力 $69.13 仅 1.48 点，止损距离 11.38,
2025-07,RBLX,2025-07-01,100.65,中性偏弱,强,bullish,none,buy,low,YES,26.57,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $82.18 附近黄,
2025-07,ZS,2025-07-01,307.32,中性偏弱,强,bullish,none,buy,low,YES,-10.51,no,FP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $258.80 附近,
2025-08,HOOD,2025-08-01,99.9,中性偏弱,强,bullish,none,buy,low,YES,2.6,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $83.94 附近黄,
2025-08,SYM,2025-08-01,50.85,中性偏弱,强,bullish,top,hold,medium,no,-9.34,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.29（至近端压力 $54.54 仅 3.69 点，止损距离 12.63,
2025-08,RKLB,2025-08-01,44.81,中性偏弱,强,bullish,none,buy,low,YES,8.22,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $34.67 附近黄金棒确认再入场；风险收益比极差 0.23（至,
2025-08,RBLX,2025-08-01,125.03,强,强,bullish,none,buy,medium,YES,-8.46,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $102.10 附近,
2025-08,COIN,2025-08-01,314.69,中性偏弱,强,mixed,none,hold,medium,no,-10.49,no,TN,时空状态=中性偏弱 趋势排列=mixed,无Claude分析，仅供参考,
2025-09,RKLB,2025-09-02,49.31,强,强,bullish,none,buy,medium,YES,1.35,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $41.57 附近黄金棒确认再入场；风险收益比极差 0.21（至,
2025-09,HOOD,2025-09-02,100.84,中性偏弱,强,bullish,top,hold,medium,no,40.78,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.21（至近端压力 $115.02 仅 14.18 点，止损距离 67.,
2025-09,SYM,2025-09-02,45.59,弱,强,mixed,none,hold,medium,no,17.04,YES,FN,时空状态=弱 趋势排列=mixed,无Claude分析，仅供参考,
2025-09,ALAB,2025-09-02,174.24,中性偏弱,强,bullish,none,hold,medium,no,8.28,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；当前价$174.24距关键支撑$171.06仅1.8%，破位风险高，请设好止损,
2025-09,ETHA,2025-09-02,32.3,中性偏弱,强,bullish,none,hold,medium,no,-0.06,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考,
2025-10,ALAB,2025-10-01,194.5,中性偏弱,强,bullish,none,hold,medium,no,-0.21,no,TN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；黄金棒（$249.38）在当前价$194.50上方28.2%，价格已跌穿黄金棒信号区，多头,
2025-10,RDDT,2025-10-01,202.6,中性偏弱,强,mixed,none,hold,medium,no,-0.91,no,TN,时空状态=中性偏弱 趋势排列=mixed,无Claude分析，仅供参考；风险收益比极差 0.19（至近端压力 $225.23 仅 22.63 点，止损距离 118,
2025-10,ETHA,2025-10-01,32.8,极弱,强,bullish,none,hold,low,no,-13.49,no,TN,时空状态=极弱 趋势排列=bullish,无Claude分析，仅供参考；黄金棒（$34.18）在当前价$32.80上方4.2%，价格已跌穿黄金棒信号区，多头支撑信,
2025-10,SOFI,2025-10-01,25.76,中性偏弱,强,bullish,top,hold,medium,no,10.96,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.33（至近端压力 $29.81 仅 4.05 点，止损距离 12.11,
2025-10,RKLB,2025-10-01,47.97,中性偏弱,强,bullish,top,hold,medium,no,33.03,YES,FN,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；风险收益比较差 0.40（至近端压力 $51.39 仅 3.42 点，止损距离 8.50 ,
2025-11,WDC,2025-11-03,157.7764,强,强,bullish,none,buy,medium,YES,5.35,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $108.30 附近黄金棒确认再入场；风险收益比极差 0.16（,
2025-11,CIEN,2025-11-03,189.56,强,强,bullish,none,buy,medium,YES,0.59,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $140.05 附近黄金棒确认再入场；风险收益比极差 0.08（,
2025-11,ALAB,2025-11-03,191.56,中性偏强,中性偏弱,mixed,none,hold,medium,no,-18.69,no,TN,时空状态=中性偏强 趋势排列=mixed,无Claude分析，仅供参考；关键支撑$194.50已被跌破（当前价$191.56，跌破1.5%），结构支撑失效，多头止,
2025-11,WBD,2025-11-03,22.29,强,强,bullish,none,buy,medium,YES,5.87,YES,TP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；实时顶背离预警：新高动能不足，注意见顶风险；重度超扩延，建议等待回踩 $17.06 附近黄,
2025-11,APP,2025-11-03,632.14,强,强,bullish,none,buy,medium,YES,-9.1,no,FP,时空状态=强 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $577.58 附近黄金棒确认再入场；风险收益比 0.90（近端,
2025-12,CIEN,2025-12-01,200.92,中性偏弱,强,bullish,none,buy,low,YES,23.81,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $171.71 附近黄金棒确认再入场；风险收益比极差 0.29（,
2025-12,WDC,2025-12-01,163.2879,中性偏弱,强,bullish,none,buy,low,YES,10.61,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $133.65 附近黄金棒确认再入场；风险收益比 0.37（近端,
2025-12,MU,2025-12-01,240.225,中性偏弱,强,bullish,none,buy,low,YES,27.05,YES,TP,时空状态=中性偏弱 趋势排列=bullish,无Claude分析，仅供参考；重度超扩延，建议等待回踩 $203.84 附近黄金棒确认再入场；风险收益比极差 0.28（,
